abandon,"n. 放任；狂热
vt. 遗弃；放弃"
reliable,"n. 可靠的人
adj. 可靠的；可信赖的"
reliability,n. 可靠性
reliance,n. 信赖；信心；受信赖的人或物
independent,"n. 独立自主者；无党派者
adj. 独立的；单独的；无党派的；不受约束的"
conscientious,adj. 认真的；尽责的；本着良心的；小心谨慎的
liability,n. 责任；债务；倾向；可能性；不利因素
responsible,adj. 负责的，可靠的；有责任的
responsibility,n. 责任，职责；义务
malpractice,n. 玩忽职守；不法行为；治疗不当
undutiful,adj. 未尽职的，不顺从的，不孝的
gaze,"n. 凝视；注视
vi. 凝视；注视"
glance,"n. 一瞥；一滑；闪光
vt. 扫视；瞥见；擦过
vi. 扫视，匆匆一看；反光；瞥闪，瞥见"
glimpse,"n. 一瞥，一看
vt. 瞥见
vi. 瞥见"
forum,n. 论坛，讨论会；法庭；公开讨论的广场
symposium,n. 讨论会，座谈会；专题论文集；酒宴，宴会
equation,n. 方程式，等式；相等； 反应式
formula,n.  公式，准则；配方；婴儿食品
formulate,vt. 规划；用公式表示；明确地表达
costume,"n. 服装，装束；戏装，剧装
vt. 给…穿上服装"
garment,"n. 衣服，服装；外表，外观
vt. 给…穿衣服"
gown,"n. 长袍，长外衣；礼服；睡袍；法衣
vt. 使穿睡衣"
kit,"n. 工具箱；成套工具
vt. 装备
vi. 装备"
grave,"n. 墓穴，坟墓；死亡
adj. 重大的；严肃的；黯淡的
vt. 雕刻；铭记"
gravity,n. 重力，地心引力；严重性；庄严
grave,"n. 墓穴，坟墓；死亡
adj. 重大的；严肃的；黯淡的
vt. 雕刻；铭记"
aggravate,vt. 加重；使恶化；激怒
alleviate,vt. 减轻，缓和
hitherto,adv. 迄今；至今
henceforth,adv. 今后；自此以后
thereafter,adv. 其后；从那时以后
glorious,adj. 光荣的；辉煌的；极好的
majesty,n. 威严；最高权威，王权；雄伟；权威
magnificent,adj. 高尚的；壮丽的；华丽的；宏伟的
spectacle,n. 景象；场面；奇观；壮观；公开展示；表相，假相 n.（复）眼镜
spectacular,adj. 壮观的，惊人的；公开展示的
solemn,adj. 庄严的，严肃的；隆重的，郑重的
solemnity,n. 严肃；庄严；一本正经
heir,n.  继承人；后嗣；嗣子
inherit,"vt. 继承；遗传而得
vi. 成为继承人"
heritage,n. 遗产；传统；继承物；继承权
succession,n. 连续；继位；继承权； 演替
successor,n. 继承者；后续的事物
aggressive,adj. 侵略性的；好斗的；有进取心的；有闯劲的
invade,"vt. 侵略；侵袭；侵扰；涌入
vi. 侵略；侵入；侵袭；侵犯"
raid,"n. 袭击；突袭；搜捕；抢劫
vt. 袭击，突袭
vi. 对…进行突然袭击"
hostile,"n. 敌对
adj. 敌对的，敌方的；怀敌意的"
hostility,n. 敌意；战争行动
adverse,adj. 不利的；相反的；敌对的（名词adverseness，副词adversely）
imaginative,adj. 富于想象的；有创造力的
dreamy,adj. 梦想的；空幻的；轻柔的；恍惚的
visionary,"n. 空想家；梦想者；有眼力的人
adj. 梦想的；幻影的"
envisage,vt. 正视，面对；想像
visualize,"vt. 形象，形象化；想像，设想
vi. 显现"
visualise,"vt. 使…可见；使…具体化（等于visualize）
vi. 想象；显现"
impractical,adj. 不切实际的，不现实的；不能实行的
virtual,adj.  虚拟的；实质上的，事实上的（但未在名义上或正式获承认）
pad,"n. 衬垫；护具；便笺簿；填补
vi. 步行；放轻脚步走
vt. 填补；走"
pat,"n. 轻拍；小块；轻拍声
adj. 恰好的；熟练的；合适的
vt. 轻拍
adv. 恰好；熟记地
vi. 轻拍"
practically,adv. 实际地；几乎；事实上
thereby,adv. 从而，因此；在那附近；在那方面
milestone,n. 里程碑，划时代的事件
landmark,"n. 陆标；地标；界标；里程碑；纪念碑；地界标；划时代的事
adj. 有重大意义或影响的"
signpost,n. 路标；指示牌
elicit,vt. 抽出，引出；引起
lure,"n. 诱惑；饵；诱惑物
vt. 诱惑；引诱"
tempt,vt. 诱惑；引起；冒…的风险；使感兴趣
temptation,n. 引诱；诱惑物
fascinate,"vt. 使着迷，使神魂颠倒
vi. 入迷"
migrate,"vi. 移动；随季节而移居；移往
vt. 使移居；使移植"
migration,n. 迁移；移民；移动
emigrate,"vi. 移居；移居外国
vt. 移民"
emigrant,"n. 移民；侨民
adj. 移民的；移居的"
immigrant,"n. 移民，侨民
adj. 移民的；迁入的"
probability,n. 可能性；机率； 或然率
feasible,adj. 可行的；可能的；可实行的
feasibility,n. 可行性；可能性
unworkable,adj. 不能实行的；难运转的；不切实际的
inquire,"vi. 询问；查究；询价
vt. 询问；查究；问明"
interrogation,n. 讯问；审问； 疑问句
respond,"n. 应答；唱和
vi. 回答；作出反应；承担责任
vt. 以…回答"
respondent,"n.  被告；应答者
adj. 回答的；应答的"
response,n. 响应；反应；回答
responsive,adj. 响应的；应答的；回答的
bully,"n. 欺凌弱小者；土霸
vt. 欺负；威吓
adj. 第一流的；特好的
vi. 欺侮人
adv. 很；十分
int. 好；妙"
intimidate,vt. 恐吓，威胁；胁迫
menace,"n. 威胁；恐吓
vi. 恐吓；进行威胁
vt. 威胁；恐吓"
threaten,"vt. 威胁；恐吓；预示
vi. 威胁；可能来临"
scare,"n. 恐慌；惊吓；惊恐
vt. 惊吓；把…吓跑
adj. （美）骇人的
vi. 受惊"
scary,adj. （事物）可怕的；恐怖的；吓人的；（人）提心吊胆的；引起惊慌的；胆小的
terrify,vt. 恐吓；使恐怖；使害怕
interview,"n. 接见，采访；面试，面谈
vt. 采访；接见；对…进行面谈；对某人进行面试"
reception,n. 接待；接收；招待会；感受；反应
receptionist,n. 接待员；传达员
receptor,n.  受体；接受器；感觉器官
inspect,"vt. 检查；视察；检阅
vi. 进行检查；进行视察"
inspection,n. 视察，检查
observe,"vt. 庆祝
vt. 观察；遵守；说；注意到；评论
vi. 观察；说；注意到；评论"
observation,n. 观察；监视；观察报告
observer,n. 观察者； 观测者；遵守者
scrutiny,n. 详细审查；监视；细看；选票复查
scrutinize,"n. 仔细或彻底检查
vt. 详细检查；细看
vi. 细阅；作详细检查"
scrutinise,"vt. 详细检查，细看(scrutinize)
vi. 作详细检查，细阅"
investigate,v. 调查；研究
survey,"n. 调查；测量；审视；纵览
vt. 调查；勘测；俯瞰
vi. 测量土地"
detect,vt. 察觉；发现；探测
detection,n. 侦查，探测；发觉，发现；察觉
detective,"n. 侦探
adj. 侦探的"
scout,"n. 搜索，侦察；侦察员；侦察机
vt. 侦察；跟踪，监视；发现
vi. 侦察；巡视；嘲笑"
grope,"n. 摸索；触摸
vt. 摸索
vi. 摸索；探索"
probe,"n. 探针；调查
vi. 调查；探测
vt. 探查；用探针探测"
quest,"n. 追求；寻找
vt. 探索
vi. 追求；寻找"
log,"vi. 伐木
vt. 切；伐木；航行
n. 记录；航行日志；原木"
journal,n. 日报，杂志；日记；分类账
bulletin,"n. 公告，公报
vt. 公布，公告"
periodical,"n. 期刊；杂志
adj.  周期的；定期的"
quarterly,"n. 季刊
adj. 季度的，按季度的；一年四次的
adv. 按季度， 一季一次地；纵横四分地"
partial,adj. 局部的；偏爱的；不公平的
bias,"n. 偏见；偏爱；斜纹；乖离率
adj. 偏斜的
vt. 使存偏见
adv. 偏斜地"
prejudice,"n. 偏见；侵害
vt. 损害；使有偏见"
judicial,adj. 公正的，明断的；法庭的；审判上的
judiciary,"n. 司法部；法官；司法制度
adj. 司法的；法官的；法院的"
lawful,adj. 合法的；法定的；法律许可的
legal,adj. 法律的；合法的；法定的；依照法律的
legislative,"adj. 立法的；有立法权的
n. 立法权；立法机构"
legitimate,"adj. 合法的；正当的；合理的；正统的
vt. 使合法；认为正当（等于legitimize）"
illicit,adj. 违法的；不正当的
unlawful,adj. 非法的；私生的
entity,n. 实体；存在；本质
substance,n. 物质；实质；资产；主旨
majority,n. 多数；成年
minority,"n. 少数民族；少数派；未成年
adj. 少数的；属于少数派的"
minor,"adj. 未成年的；次要的；较小的；小调的；二流的
n. 未成年人；小调；副修科目
vi. 副修"
maximum,"n.  极大，最大限度；最大量
adj. 最高的；最多的；最大极限的"
minimum,"n. 最小值；最低限度；最小化；最小量
adj. 最小的；最低的"
maximize,"vt. 取…最大值；对…极为重视
vi. 尽可能广义地解释；达到最大值"
maximise,vt. 把…增加到最大限度；尽量增大（等于maximize）
minimize,"vt. 使减到最少；小看，极度轻视
vi. 最小化"
minimise,vt. 使缩到最小；成极小；求最小值
locate,"vt. 位于；查找…的地点
vi. 定位；定居"
locality,n. 所在；位置；地点
location,n. 位置（形容词locational）；地点；外景拍摄场地
situate,"adj. 位于…的
vt. 使位于；使处于"
situated,"v. 使位于；使处于（situate的过去分词）
adj. 位于…的；处于…境遇的"
site,"n. 地点；位置；场所
vt. 设置；为…选址"
venue,n. 审判地；犯罪地点；发生地点；集合地点
medium,"adj. 中间的，中等的；半生熟的
n. 方法；媒体；媒介；中间物"
media,n. 媒体；媒质（medium的复数）；血管中层；浊塞音；中脉
charity,n. 慈善；施舍；慈善团体；宽容；施舍物
charitable,adj. 慈善事业的；慷慨的，仁慈的；宽恕的
mercy,n. 仁慈，宽容；怜悯；幸运；善行
gracious,"adj. 亲切的；高尚的；和蔼的；雅致的
int. 天哪；哎呀"
malicious,adj. 恶意的；恶毒的；蓄意的；怀恨的
moist,"adj. 潮湿的；多雨的；含泪的
n. 潮湿"
moisture,n. 水分；湿度；潮湿；降雨量
humidity,n.  湿度；湿气
recall,"n. 召回；回忆；撤消
vt. 召回；回想起，记起；取消"
commemorate,vt. 庆祝，纪念；成为…的纪念
memorial,"n. 纪念碑，纪念馆；纪念仪式；纪念物
adj. 记忆的；纪念的，追悼的"
memorandum,n. 备忘录；便笺
reminiscence,n. 回忆；怀旧；引起联想的相似事物
retrospect,"n. 回顾，追溯
vt. 回顾；追忆
vi. 回顾，追溯；回想"
memorize,vt. 记住，背熟；记忆
memorise,vt. （英）记忆；存储（等于memorize）
transcribe,vt. 转录；抄写
salvation,n. 拯救；救助
smuggle,"vt. 走私；偷运
vi. 走私，私运；偷带"
indulge,"vi. 沉溺；满足；放任
vt. 满足；纵容；使高兴；使沉迷于…"
mood,n. 情绪，语气；心境；气氛
temper,"n. 脾气；（钢等）回火；性情；倾向
vt. 使回火；锻炼；调和；使缓和
vi. 回火；调和"
temperament,n. 气质，性情，性格；急躁
sentiment,n. 感情，情绪；情操；观点；多愁善感
emotion,n. 情感；情绪
passion,n. 激情；热情；酷爱；盛怒
furthermore,adv. 此外；而且
moreover,adv. 而且；此外
nevertheless,"adv. 然而，不过；虽然如此
conj. 然而，不过"
nonetheless,adv. 尽管如此，但是
notwithstanding,"adv. 尽管，仍然
prep. 尽管，虽然
conj. 虽然"
whereas,conj. 然而；鉴于；反之
campaign,"n. 运动；活动；战役
vi. 作战；参加竞选；参加活动"
motion,"n. 动作；移动；手势；请求；意向；议案
vi. 运动；打手势
vt. 运动；向…打手势"
mobilize,"vt. 动员，调动；集合，组织；使…流通；使…松动
vi. 组织；动员起来"
mobilise,"vt. 动员；调动；使流通
vi. 动员起来（等于mobilize）"
locomotive,"adj. 火车头的；运动的；移动的
n. 机车；火车头"
hurricane,n. 飓风，暴风
typhoon,n.  台风
objective,"adj. 客观的；目标的；宾格的
n. 目的；目标； 物镜；宾格"
subjective,adj. 主观的；个人的；自觉的
brew,"n. 啤酒；质地
vi. 酿酒；被冲泡；即将发生
vt. 酿造；酝酿"
brewery,n. 啤酒厂
ensue,"vi. 跟着发生，接着发生；继起
vt. 追求"
recur,vi. 复发；重现；采用；再来；循环；递归
occurrence,n. 发生；出现；事件；发现
coincide,"vi. 一致，符合；同时发生
vi. (在性格、品质等方面)完全一致，相符"
concurrently,adv. 兼；同时发生地
extraordinary,adj. 非凡的；特别的；离奇的；临时的；特派的
outstanding,"adj. 杰出的；显著的；未解决的；未偿付的
n. 未偿贷款"
prominent,adj. 突出的，显著的；杰出的；卓越的
striking,"v. 打（strike的ing形式）
adj. 显著的，突出的，惊人的；打击的；罢工的"
handset,n. 手机，电话听筒
receiver,n. 接收器；接受者；收信机；收款员，接待者
recipient,"n. 容器，接受者；容纳者
adj. 容易接受的，感受性强的"
package,"n. 包，包裹；套装软件， 程序包
adj. 一揽子的
vt. 打包；将…包装"
parcel,"n. 包裹，小包
vt. 打包；捆扎"
overall,"adj. 全部的；全体的；一切在内的
adv. 全部地；总的说来
n. 工装裤；罩衫"
wholeness,n. 完整；完全；全体
molecule,n.  分子；微小颗粒，微粒
atomic,adj. 原子的，原子能的；微粒子的
particle,n. 颗粒； 质点；极小量；小品词
endure,"vt. 忍耐；容忍
vi. 忍耐；持续"
endurance,n. 忍耐力；忍耐；持久；耐久
enduring,"adj. 持久的；能忍受的
v. 忍耐（endure的ing形式）"
persist,"vi. 存留，坚持；持续，固执
vt. 坚持说，反复说"
persistence,n. 持续；固执；存留；坚持不懈；毅力
persistent,adj. 固执的，坚持的；持久稳固的
insist,"vi. 坚持，强调
vt. 坚持，强调"
staff,"n. 职员；参谋；棒；支撑
adj. 职员的；行政工作的
vt. 供给人员；给…配备职员
vi. 雇用工作人员"
personnel,"n. 人事部门；全体人员
adj. 人员的；有关人事的"
rational,"n. 有理数
adj. 合理的；理性的"
plausible,adj. 貌似可信的，花言巧语的；貌似真实的，貌似有理的
potential,"n. 潜能；可能性； 电势
adj. 潜在的；可能的；势的"
potentiality,n. 潜力；可能性
underlying,"adj. 潜在的；根本的；在下面的；优先的
v. 放在…的下面；为…的基础；优先于（underlie的ing形式）"
psychology,n. 心理学；心理状态
psychological,adj. 心理的；心理学的；精神上的
psychiatrist,n. 精神病学家，精神病医生
sow,"n. 母猪
vt. 播种；散布；使密布
vi. 播种"
reap,"vt. 收获，获得；收割
vi. 收割，收获"
trim,"n. 修剪；整齐；情形
vt. 修剪；整理；装点
adj. 整齐的
vi. 削减"
prune,"n. 深紫红色；傻瓜；李子干
vt. 修剪；删除；剪去
vi. 删除；减少"
latitude,n. 纬度；界限；活动范围
longitude,n.  经度；经线
equator,n. 赤道
polar,"n. 极面；极线
adj. 极地的；两极的；正好相反的"
cycle,"n. 循环；周期；自行车；整套；一段时间
vt. 使循环；使轮转
vi. 循环；骑自行车；轮转"
cycle,"n. 循环；周期；自行车；整套；一段时间
vt. 使循环；使轮转
vi. 循环；骑自行车；轮转"
recycle,"n. 再生；再循环；重复利用
vt. 使再循环；使…重新利用
vi. 重复利用"
circular,"n. 通知，传单
adj. 循环的；圆形的；间接的"
circulation,n. 流通，传播；循环；发行量
reference,"n. 参考，参照；涉及，提及；参考书目；介绍信；证明书
vt. 引用
vi. 引用"
bibliography,n. 参考书目；文献目录
displace,vt. 取代；置换；转移；把…免职；排水
replace,vt. 取代，代替；替换，更换；归还，偿还；把…放回原处
replacement,n. 更换；复位；代替者；补充兵员
substitute,"n. 代用品；代替者
vi. 替代
vt. 代替"
interact,"n. 幕间剧；幕间休息
vt. 互相影响；互相作用
vi. 互相影响；互相作用"
