abandon,"n. 放任；狂热
vt. 遗弃；放弃"
smoke-free policy,找不到解释
smoking cessation programme,找不到解释
sodium bicarbonate,"n. 碳酸氢钠；小苏打
 重碳酸钠；纯碱；亚碳酸钠"
sore eyes and throat,找不到解释
symptom of upper respiratory tract irritation,找不到解释
toxin,n. 毒素；毒质
ventilation,n. 通风设备；空气流通
workplace,n. 工作场所；车间
aboriginal,"n. 土著居民；土生生物
adj. 土著的；原始的"
acupuncture,"n. 针刺； 针刺疗法
vt. 对…施行针刺疗法"
alkaloid,n.  生物碱；植物碱基
alternative and complementary medicine,找不到解释
ACM," 计算机协会, 异步通信控制模块"
alternative therapy, 另类疗法；另类治疗；替代疗法
aromatherapy,n. 用香料按摩
ayurveda,印度草医学
Chinese medical therapy,找不到解释
chronic and degenerative condition,找不到解释
clinical trial,"un. 临床试验；临诊试验
 临床实验；临床研究；药物临床试验"
complementary medicine,"n. 辅助性医疗（不属于西方国家通常采用的科学疗法，如针灸）
 补充医学；辅助医学；补充医疗"
consultation,n. 咨询；磋商； 会诊；讨论会
conventional medical drug,找不到解释
conventional method,"un. 常规方法；习用方法；常用方法
 传统方法；常规法；惯用法"
detoxify,vt. 使解毒；给…解毒
diagnosis,n. 诊断
disease and ailment,找不到解释
disharmony,n. 不一致；不调和；不融洽
endangered species,"na. 濒危物种
 濒临灭绝的物种；濒危种；濒危动物"
extract,"n. 汁；摘录；榨出物；选粹
vt. 提取；取出；摘录；榨取"
glycoside,n. 配醣；配糖体；配糖类
hepatitis,n. 肝炎
herb,n. 香草，药草
herbal,"n. 植物志；草本书
adj. 草药的；草本的"
herbal medicine,"un. 本草书
 草药；中草药；中药"
herbal practitioner,找不到解释
herbalist,n. 草药医生
holistic medicine, 整体医学；整体医疗；全人医疗
homeopathy,n.  顺势疗法；同种疗法
immune system,"n. 免疫系统
 自身免疫；机体免疫系统；免疫力"
legacy,n. 遗赠，遗产
massage,"vt. 按摩；揉
n. 按摩；揉"
medicine industry,找不到解释
moxibustion,n. 艾灸
natural therapy,找不到解释
naturopathy,n. 物理疗法
nutrition,n. 营养，营养学；营养品
orthodox,"adj. 正统的；传统的；惯常的；东正教的
n. 正统的人；正统的事物"
orthodox drug,找不到解释
orthodox medical treatment,找不到解释
personalised and individual form of treatment,找不到解释
pharmaceutic,adj. 调药的；配药学的
post-operative care,找不到解释
practitioner,n. 开业者，从业者，执业医生
reflexology,n.  反射学；（按摩脚部的）反射疗法
restore normal function,找不到解释
therapeutic approach,找不到解释
therapist,n. 临床医学家；治疗学家
toxic,adj. 有毒的；中毒的
traditional Chinese medicine,找不到解释
traditional philosophy of treatment,找不到解释
Western drug therapy,找不到解释
Western herbal medicine,找不到解释
yin yang principle,找不到解释
complexion,"n. 肤色；面色；情况；局面
vt. 使增添色彩"
freckle,"n. 雀斑；斑点
vt. 使生雀斑
vi. 生雀斑"
incidence rate,"un. 发病率；发生率
 龋病发病率；疾病发生率；一发病率"
melanoma,n.  黑素瘤；胎记瘤
mutation,n.  突变；变化；元音变化
naevus,n. 痣
occurrence,n. 发生；出现；事件；发现
ozone layer,"n. 臭氧层
 臭气层；臭氧层破坏；因臭氧层"
pathological,adj. 病理学的；病态的；由疾病引起的（等于pathologic）
radiation exposure,"un. 辐射暴露；放射性照射；放射性辐照
 辐射照射；射线照射；辐射曝露"
shade,"n. 树荫；阴影；阴凉处；遮阳物；（照片等的）明暗度；少量、些微；细微的差别
vt. 使阴暗；使渐变；为…遮阳；使阴郁；掩盖
vi. （颜色、色彩等）渐变"
sunburn,"n. 晒黑； 晒斑
vt. 晒伤；晒黑；晒红
vi. 晒伤皮肤；晒红皮肤；晒黑皮肤"
sunscreen,n. （防晒油中的）遮光剂；防晒霜
suntan,n. 晒黑；土黄色军服；棕色
susceptible,"n. 易得病的人
adj. 易受影响的；易感动的；容许…的"
susceptibility,n. 敏感性；感情；磁化系数
tan,"vi. 晒成棕褐色
adj. 黄褐色的；鞣皮的
n. （日晒后皮肤的）黝黑色；棕褐色；鞣料；马戏团
vt. 鞣（革）；晒成褐色"
tanning,"n. 制革；制革法；皮肤晒成褐色
v. 鞣革；把…晒黑；鞭笞（tan的ing形式）"
ultraviolet,"adj. 紫外的；紫外线的
n. 紫外线辐射，紫外光"
ultraviolet radiation,"un. 紫外线照射；紫外线辐射；紫外辐射；紫外射线
 紫外光；紫外线幅射；紫外光辐射"
aerobics,n. 有氧运动法；增氧健身法
commendable,adj. 值得赞美的；很好的；可推荐的
compulsory,"n. （花样滑冰、竞技体操等的）规定动作
adj. 义务的；必修的；被强制的"
curriculum,"n. 课程
总课程"
deteriorate,"vi. 恶化，变坏
vt. 恶化"
detriment,n. 损害；伤害；损害物
discomfort,"n. 不适，不安；不便之处
vt. 使……不舒服；使……不安"
endurance,n. 忍耐力；忍耐；持久；耐久
fatigue,"n. 疲劳，疲乏；杂役
adj. 疲劳的
vt. 使疲劳；使心智衰弱
vi. 疲劳"
function,"n. 功能； 函数；职责；盛大的集会
vi. 运行；活动；行使职责"
hopscotch,"n. 跳房子游戏
vi. 像玩跳房子游戏那样跳"
hygiene,n. 卫生；卫生学；保健法
jogging,"n. 慢跑
v. 慢跑（jog的ing形式）；轻推；唤起"
obesity,n. 肥大，肥胖
osteoporosis,n.  骨质疏松症
overprotect,vt. 溺爱；过分地保护
physical activity, 身体活动；体力活动；体育活动
physical endurance, 身体耐力；体能持力；体力上的耐受力
physical exercise,"na. 运动
 体育锻炼；体育运动；锻炼身体"
playground,n. 运动场，操场；游乐场
sedentary lifestyle, 久坐的；久坐的生活方式；静坐生活方式
skeletal muscle,"un. 骨骼肌
 骨格肌；骨胳肌；肌肉都是骨骼肌"
vascular disease,"un. 血管疾病；血管病
 血管病变；血管性疾病；血管疾病造成失忆"
abbreviation,n. 缩写；缩写词
all-weather system,找不到解释
alphabet,"n. 字母表，字母系统；入门，初步
n. Google创建的名为Alphabet的公司，改变Google原有公司架构，旨在使其当下主要业务和长期投资项目间的区别更加清晰。"
alphabetic character,"un. 字母符号；附加符号
 文字字符；字母字符；表英文字母"
Associated Press,找不到解释
automated teleprinter technology,找不到解释
circuit,"n.  电路，回路；巡回；一圈；环道
vt. 绕回…环行
vi. 环行"
click,"n. 单击；滴答声
vi. 作咔哒声
vt. 点击；使发咔哒声"
clockwork,n. 发条装置；钟表装置
commercial telegram service,找不到解释
continental code,"na. 大陆电码
 国际电码；欧陆电码；无线电码亦叫欧陆电码"
International code,找不到解释
dash,"n. 破折号；冲撞
vi. 猛冲；撞击
vt. 使…破灭；猛撞；泼溅"
dial-up,n.  拨号（上网）
digital signal, 数字信号；数位讯号；数位信号
electrical communication system,电位传递系统
electrical current,"un. 电流
 电学中的电流；电压"
electromagnetic pulse,"un. 电磁脉冲
 电磁脉冲弹；核电磁脉冲；空中电磁脉冲"
electromagnet,n. 电磁体， 电磁铁；电磁石
frequency,n. 频率；频繁
inferior quality wire,找不到解释
intelligible,adj. 可理解的；明了的；仅能用智力了解的
magnetism,n. 磁性，磁力；磁学；吸引力
Marine Dispatch Service,找不到解释
mechanism,n. 机制；原理，途径；进程；机械装置；技巧
Morse code,"n. 莫尔斯电码
 摩尔斯电码；摩斯密码；摩斯电码"
Morse operator,找不到解释
Morse telegraphy,莫尔斯电报
needle telegraph,un. 针示电报机；针式电报机
optical system,"un. 光学系统
 光具组；光路系统；光学形式"
patent,"n. 专利权；执照；专利品
adj. 专利的；新奇的；显然的
vt. 授予专利；取得…的专利权"
pulse,"n.  脉冲；脉搏
vt. 使跳动
vi. 跳动，脉跳"
punctuation,n. 标点；标点符号
radio amateur,"un. 业余无线电爱好者
 业余无线电通信的爱好者；业余无线电爱好者是；无线电业余爱好者"
radio wave,"n. 无线电波；无线电频谱
 射频信号；之无线电波；长波无线电波"
radiotelegraphy,n. 无线电报
receiving operator,找不到解释
receiving system,"un. 接收系统；接收装置
 接受系统；受端系统；接收光学系统"
recognisability, 可辨认性
repertoire,n. 全部节目；计算机指令系统；（美）某人或机器的全部技能
sending device,找不到解释
signalling code,A set of rules defining the correspondence between signalling functions and properties of the signals used to represent them.; 在信令功能和所表示信号的特性之间定义对应关系的一套规则。
spaced dot,找不到解释
spacing,"n. 间隔；调节间隔；字距
v. 分隔（space的ing形式）"
spring,"n. 春天；弹簧；泉水；活力；跳跃
adj. 春天的
vt. 使跳起；使爆炸；突然提出；使弹开
vi. 生长；涌出；跃出；裂开"
static,"n. 静电；静电干扰
adj. 静态的；静电的；静力的"
submarine cable,"n. 海底电线
 海底电缆；水底电缆；海底缆线"
telecommunication,n. 电讯； 远程通信；无线电通讯
telegraph key,"na. 电报发报键
 电报电键；发报电键；手键"
telegraph system, 电报系统
telegrapher,n. 报务员；电报员
telegraphy,n. 电信；电报学
the Morse system of telegraphy,找不到解释
ticker tape,"n. （旧时电传打字机用的）纸带
 股票行情跑马灯；行情显示系统；自动收报机纸条"
transmission line,"n. 传输线模型
 输电线；输电线路；传输线式"
transmission,n. 传动装置， 变速器；传递；传送；播送
transmitting and receiving instruments,找不到解释
troop deployment and intelligence,找不到解释
typesetter,n. 排字工人，排字机
typewriter,n. 打字机
undersea cable, 海底电缆；海底电报；海底缆线
wireless telegraphy,"na. “wireless telegraph”的变体
 无线电报；无线电报通讯；无线电报术"
wireless transmission, 无线传输；无线发射接收；无线传输方式
abutment,n. 邻接，接界；桥礅
acoustic emission monitoring system,发射监测系统
agent of decay,找不到解释
aging timber structure,找不到解释
ambient vibration,"un. 环境振动
 周围振动；环境微振动；周围的振动"
amplitude,n. 振幅；丰富，充足；广阔
anomaly,n. 异常；不规则；反常事物
antenna,n.  天线； 触角， 触须
asphalt wearing surface,找不到解释
automated defect identification software,找不到解释
automated lumber grading system,找不到解释
bare concrete and asphalt-covered concrete,找不到解释
beam,"n. 横梁；光线；电波；船宽； 秤杆
vt. 发送；以梁支撑；用…照射；流露
vi. 照射；堆满笑容"
bearing,"n.  轴承；关系；方位；举止
v. 忍受（bear的ing形式）"
bolometric imaging technology,找不到解释
bridge span,桥跨
broken or corroded wire,找不到解释
cable,"n. 缆绳；电缆；海底电报
vt. 打电报
vi. 打海底电报"
chemical parameter,化学参数
coating tolerant thermography,找不到解释
conventional radiographic technique,找不到解释
corrosion activity,找不到解释
coupling technology,找不到解释
coupon,n. 息票；赠券；联票； 配给券
crack,"n. 裂缝；声变；噼啪声
adj. 最好的；高明的
vi. 破裂；爆裂
vt. 使破裂；打开；变声"
crack length reader,找不到解释
crushed fiber,找不到解释
crystal structure,"un. 晶体结构
 结晶结构；结晶构造；结晶组织"
cumulative fatigue loading,找不到解释
curvature,n. 弯曲， 曲率
data acquisition system,"un. 数据获取系统
 数据采集系统；资料撷取系统；数据采集与处理系统"
data error checking,找不到解释
density measurement,密度测量
density variation,密度差异
depth resolution,深度分辨率
detect and measure,找不到解释
detectable,adj. 可检测的；可发觉的
diagnostic load testing,找不到解释
dielectric,"n. 电介质；绝缘体
adj. 非传导性的；诱电性的"
digital spread spectrum radio telemetry,找不到解释
drill resistance,找不到解释
dual-band infrared thermography,找不到解释
dynamic characteristic,"un. 动态特性
 电源动特性；动力特性；动态特征"
dynamic or static loading,找不到解释
dynamic stress measurement,找不到解释
dynamic system identification,动态系统识别
electromagnetic acoustic transducer,电磁超声换能器
electromagnetic field,"na. 电磁场
 高频电磁场职业接触限值；电磁场效应；即电磁场"
electromagnetic wave,"na. 电磁波
 电磁锡炉；电磁能量；电磁波的概念"
embedded microsensor,找不到解释
experimental vibrational data,找不到解释
external damage, 外部损害；外部损坏；外部损伤
fatigue crack,"un. 疲劳裂纹；疲劳裂缝；疲劳开裂；疲劳裂隙
 疲劳裂痕；疲劳破裂；疲劳龟裂"
fatigue loading,疲劳负荷;疲劳加载
fungal attack,n.霉菌侵袭
gamma ray,"na. 光(量)子；γ 射线
 伽玛射线；伽马射线；加马射线"
grain angle,纹理角度
ground-penetrating radar,找不到解释
high frequency stress wave,找不到解释
high resolution thermographic imaging system,找不到解释
image processing technique,图像处理技术
imaging rate,找不到解释
in-site inspection,找不到解释
infrared imaging technology,找不到解释
infrared thermography,红外热成象法
infrared wavelength,"《英汉医学词典》infrared wavelength
红外线波长"
interface,"n. 界面；<计>接口；交界面
v. （使通过界面或接口）接合，连接；使联系
vi. 相互作用（或影响）；交流，交谈"
internal defect,内部缺陷
internal flaw,部缺陷
internal image,内影像
load carrying capacity,"un. 承载能力；润滑脂载荷能力
 承重能力；支承荷载能力；极限承载力"
loading condition,"un. 负载条件；负载情况
 荷载状况；载重状态；加载条件"
loading spectrum,载荷谱
localised flaw,找不到解释
localised wood density,找不到解释
longitudinal wave energy,找不到解释
magnetic flux leakage inspection system,找不到解释
