abandon,"n. 放任；狂热
vt. 遗弃；放弃"
log,"vi. 伐木
vt. 切；伐木；航行
n. 记录；航行日志；原木"
logic,"n. 逻辑；逻辑学；逻辑性
adj. 逻辑的"
lord,"n. 主；上帝
int. 主，天啊
vt. 使成贵族
vi. 作威作福，称王称霸"
loss,n. 减少；亏损；失败；遗失
loud,"adj. 大声的，高声的；不断的；喧吵的
adv. 大声地，高声地，响亮地"
loyal,"adj. 忠诚的，忠心的；忠贞的
n. 效忠的臣民；忠实信徒"
luggage,n. 行李；皮箱
lump,"n. 块，块状；肿块；瘤；很多；笨人
vt. 混在一起；使成块状；忍耐；笨重地移动
vi. 结块
adj. 成团的；总共的
adv. 很；非常"
plump,"n. 扑通声
adj. 圆胖的，丰满的；鼓起的
vt. 使丰满；使鼓起；突然放下
adv. 沉重地；突然地
vi. 变丰满；鼓起"
pump,"n. 泵，抽水机；打气筒
vt. 打气；用抽水机抽…
vi. 抽水"
dump,"n. 垃圾场；仓库；无秩序地累积
vt. 倾倒；倾卸；丢下，卸下；摆脱，扔弃；倾销
vi. 倒垃圾；突然跌倒或落下；卸货；转嫁（责任等）"
lung,n. 肺；呼吸器
luxury,"n. 奢侈，奢华；奢侈品；享受
adj. 奢侈的"
machine,"n. 机械，机器；机构；机械般工作的人
vt. 用机器制造"
magazine,n. 杂志；弹药库；胶卷盒
magic,"n. 巫术；魔法；戏法
adj. 不可思议的；有魔力的；魔术的"
magnet,n. 磁铁； 磁体；磁石
maid,"n. 女仆；少女
vt. 侍候；做新娘的女傧相
vi. 当女仆"
mainland,"n. 大陆；本土
adj. 大陆的；本土的"
male,"adj. 男性的；雄性的；有力的
n. 男人；雄性动物"
manage,"vt. 管理；经营；控制；设法
vi. 处理；应付过去"
manifest,"vt. 证明，表明；显示
vi. 显示，出现
n. 载货单，货单；旅客名单
adj. 显然的，明显的；明白的"
manner,n. 方式；习惯；种类；规矩；风俗
manual,"adj. 手工的；体力的
n. 手册，指南"
manufacture,"n. 制造；产品；制造业
vt. 制造；加工；捏造
vi. 制造"
marble,"n. 大理石；大理石制品；弹珠
adj. 大理石的；冷酷无情的"
margin,"n. 边缘；利润，余裕；页边的空白
vt. 加边于；加旁注于"
marginal,adj. 边缘的；临界的；末端的
marine,"adj. 船舶的；海生的；海产的；航海的，海运的
n. 海运业；舰队；水兵；（海军）士兵或军官"
mark,"n. 标志；马克；符号；痕迹；分数
vi. 作记号
vt. .标志；做标记于；打分数
n. . 标志；做标记于；打分数"
market,"n. 市场；行情；股票市场；市面；集市；销路；商店
vt. 在市场上出售
vi. 做买卖"
marvelous,adj. 了不起的；非凡的；令人惊异的；不平常的
marry,"vt. 嫁；娶；与……结婚
vi. 结婚"
mask,"n. 面具；口罩；掩饰
vi. 掩饰；戴面具；化装
vt. 掩饰；戴面具；使模糊"
massive,adj. 大量的；巨大的，厚重的；魁伟的
master,"vt. 控制；精通；征服
n. 硕士；主人；大师；教师
adj. 主人的；主要的；熟练的"
mathematics,n. 数学；数学运算
mature,"adj. 成熟的；充分考虑的；到期的；成年人的
vi. 成熟；到期
vt. 使…成熟；使…长成；慎重作出"
meadow,n. 草地；牧场
mean,"adj. 平均的；卑鄙的；低劣的；吝啬的
vt. 意味；想要；意欲
n. 平均值
vi. 用意"
measure,"n. 测量；措施；程度；尺寸
vt. 测量；估量；权衡
vi. 测量；估量"
mechanic,"n. 技工，机修工
adj. 手工的"
medal,n. 勋章，奖章；纪念章
medium,"adj. 中间的，中等的；半生熟的
n. 方法；媒体；媒介；中间物"
melon,n. 瓜；甜瓜；大肚子；圆鼓鼓像瓜似的东西
melt,"vi. 熔化，溶解；渐混
vt. 使融化；使熔化；使软化；使感动
n. 熔化；熔化物"
membership,n. 资格；成员资格；会员身份
memory,n. 记忆，记忆力；内存， 存储器；回忆
mental,"adj. 精神的；脑力的；疯的
n. 精神病患者"
mention,"vt. 提到，谈到；提及，论及；说起
n. 提及，说起"
merchant,"n. 商人，批发商；店主
adj. 商业的，商人的"
mercy,n. 仁慈，宽容；怜悯；幸运；善行
mercury,n. 水星
merit,"n. 优点，价值；功绩；功过
vt. 值得
vi. 应受报答"
mess,"n. 混乱；食堂，伙食团；困境；脏乱的东西
vt. 弄乱，弄脏；毁坏；使就餐
vi. 把事情弄糟；制造脏乱；玩弄"
messenger,n. 报信者，送信者；先驱
metal,"n. 金属；合金
vt. 以金属覆盖
adj. 金属制的"
method,"n. 方法；条理；类函数
adj. 使用体验派表演方法的"
microphone,n. 扩音器，麦克风
microscope,n. 显微镜
millimeter,n.  毫米
millionaire,"n. 百万富翁；大富豪
adj. 100万以上人口的"
mine,"n. 矿，矿藏；矿山，矿井；地雷，水雷
vt. 开采，采掘；在…布雷
vi. 开矿，采矿；埋设地雷
pron. 我的"
minimize,"vt. 使减到最少；小看，极度轻视
vi. 最小化"
minister,"n. 部长；大臣；牧师
vi. 执行牧师职务；辅助或伺候某人"
misery,n. 痛苦，悲惨；不幸；苦恼；穷困
missile,"n. 导弹；投射物
adj. 导弹的；可投掷的；用以发射导弹的"
mission,"n. 使命，任务；代表团；布道
vt. 派遣；向……传教"
mist,"n. 薄雾；视线模糊不清；模糊不清之物
vi. 下雾；变模糊
vt. 使模糊；使蒙上薄雾"
moan,"vi. 抱怨，悲叹；呻吟
n. 呻吟声；悲叹
vt. 抱怨；呻吟着说"
mobile,"adj. 可移动的；机动的；易变的；非固定的
n. 运动物体"
moderate,"adj. 稳健的，温和的；适度的，中等的；有节制的
vi. 变缓和，变弱
vt. 节制；减轻"
modern,"adj. 现代的，近代的；时髦的
n. 现代人；有思想的人"
modest,adj. 谦虚的，谦逊的；适度的；端庄的；羞怯的
modify,"vt. 修改，修饰；更改
vi. 修改"
moist,"adj. 潮湿的；多雨的；含泪的
n. 潮湿"
molecule,n.  分子；微小颗粒，微粒
money,n. 钱；货币；财富
monitor,"n. 监视器；监听器；监控器；显示屏；班长
vt. 监控"
monument,"n. 纪念碑；历史遗迹；不朽的作品
vt. 为…树碑"
mood,n. 情绪，语气；心境；气氛
moon,"n. 月亮；月球；月光；卫星
vi. 闲荡；出神
vt. 虚度"
moral,"adj. 道德的；精神上的；品性端正的
n. 道德；寓意"
mortal,"adj. 凡人的；致死的；终有一死的；不共戴天的
n. 人类，凡人"
more,"adv. 更多；此外；更大程度地
adj. 更多的；附加的
pron. 更多的数量
n. 更多"
moreover,adv. 而且；此外
most,"adv. 最；非常，极其；最多；几乎
adj. 大部分的，多数的；最多的
n. 大部分，大多数"
mosquito,n. 蚊子
motion,"n. 动作；移动；手势；请求；意向；议案
vi. 运动；打手势
vt. 运动；向…打手势"
motive,"n. 动机，目的；主题
adj. 发动的；成为动机的
vt. 使产生动机，激起"
mount,"vt. 增加；爬上；使骑上马；安装，架置；镶嵌，嵌入；准备上演；成立（军队等）
vi. 爬；增加；上升
n. 山峰；底座；乘骑用马；攀，登；运载工具；底座
v. 登上；骑上"
mourn,v. 哀悼；忧伤；服丧
movement,n. 运动；活动；运转；乐章
mud,"vt. 弄脏；用泥涂
vi. 钻入泥中
n. 泥；诽谤的话；无价值的东西"
mug,"n. 杯子；脸；苦读者
vi. 扮鬼脸，做怪相
vt. 行凶抢劫"
multiple,"adj. 多重的；多样的；许多的
n. 倍数； 并联"
murder,"vt. 谋杀，凶杀
n. 谋杀，凶杀
vi. 杀人，犯杀人罪"
muscle,"n. 肌肉；力量
vt. 加强；使劲搬动；使劲挤出
vi. 使劲行进"
museum,n. 博物馆
music,n. 音乐，乐曲
mushroom,"n. 蘑菇，伞菌；蘑菇形物体；暴发户
adj. 蘑菇的；蘑菇形的；迅速生长的
vi. 迅速增加；采蘑菇；迅速生长"
mute,"adj. 哑的；沉默的；无声的
vt. 减弱……的声音；使……柔和
n. 哑巴；弱音器；闭锁音"
mutter,"vi. 咕哝；喃喃自语
vt. 咕哝；抱怨地说；低声含糊地说
n. 咕哝；喃喃低语"
mutual,adj. 共同的；相互的，彼此的
mystery,n. 秘密，谜；神秘，神秘的事物；推理小说，推理剧；常作 mysteries 秘技，秘诀
nap,"n. 小睡，打盹儿；细毛；孤注一掷
vt. 使拉毛
vi. 小睡；疏忽"
nasty,"adj. 下流的；肮脏的；脾气不好的；险恶的
n. 令人不快的事物
性的吸引力"
nation,n. 国家；民族；国民
neat,adj. 灵巧的；整洁的；优雅的；齐整的；未搀水的；平滑的
necessity,n. 需要；必然性；必需品
necklace,n. 项链
next,"adv. 然后；下次；其次
adj. 下一个的；其次的；贴近的
n. 下一个
prep. 靠近；居于…之后"
noble,"adj. 高尚的；贵族的；惰性的；宏伟的
n. 贵族
vt. 抓住；逮捕"
nor,"conj. 也不；也不是
adv. 也不；也没有"
normalize,vt. 使正常化；使规格化，使标准化
novel,"adj. 新奇的；异常的
n. 小说"
nuclear,adj. 原子能的； 细胞核的；中心的；原子核的
nuisance,n. 讨厌的人；损害；麻烦事；讨厌的东西
numerous,adj. 许多的，很多的
nursery,n. 苗圃；托儿所；温床
nut,"n. 螺母，螺帽；坚果；难对付的人，难解的问题
vi. 采坚果"
nylon,n. 尼龙， 聚酰胺纤维；尼龙袜
obey,"vt. 服从，听从；按照……行动
vi. 服从，顺从；听话"
oblige,"vt. 迫使；强制；赐，施恩惠；责成；义务
vi. 帮忙；施恩惠"
obstacle,n. 障碍，干扰；妨害物
obtain,"vi. 获得；流行
vt. 获得"
obvious,adj. 明显的；显著的；平淡无奇的
occasion,"n. 时机，机会；场合；理由
vt. 引起，惹起"
occupy,vt. 占据，占领；居住；使忙碌
ocean,n. 海洋；大量；广阔
odds,n. 几率；胜算；不平等；差别
of,prep. 关于；属于；…的；由…组成的
off,"prep. 离开；脱落
adv. 切断；走开
adj. 远离的；空闲的"
offensive,"adj. 攻击的；冒犯的；无礼的；讨厌的
n. 攻势；攻击"
official,"adj. 官方的；正式的；公务的
n. 官员；公务员；高级职员"
on,"adv. 向前地；作用中，行动中；继续着
prep. 向，朝……；关于；在……之上；在……时候
adj. 开着的；发生着的，正在进行中"
onion,n. 洋葱；洋葱头
only,"adv. 只，仅仅；不料
adj. 唯一的，仅有的；最合适的
conj. 但是；不过；可是"
onto,"prep. 在…之上；对…了解；映射到…上
adj. 映射的；自身的；映成的"
operate,"vi. 运转；动手术；起作用
vt. 操作；经营；引起；对…开刀"
opportunity,n. 时机，机会
opt,vi. 选择
optical,adj. 光学的；眼睛的，视觉的
or,conj. 或，或者；还是
orbit,"n. 轨道；眼眶；势力范围；生活常规
vi. 盘旋；绕轨道运行
vt. 绕…轨道而行"
orchestra,n. 管弦乐队；乐队演奏处
ordinary,"adj. 普通的；平凡的；平常的
n. 普通；平常的人（或事）"
ore,n. 矿；矿石
organ,n.  器官；机构；风琴；管风琴；嗓音
orient,"vt. 使适应；确定方向；使朝东
n. 东方；东方诸国
adj. 东方的
vi. 向东"
origin,n. 起源；原点；出身；开端
original,"n. 原件；原作；原物；原型
adj. 原始的；最初的；独创的；新颖的"
ornament,"n. 装饰； 装饰物；教堂用品
vt. 装饰，修饰"
other,"adj. 其他的，另外的
pron. 另外一个"
otherwise,"adv. 否则；另外；在其他方面
adj. 另外的；其他方面的；原本，本来
conj. 其他；如果不；然后"
out,"adv. 出现；在外；出局；出声地；不流行地
adj. 外面的；出局的；下台的
n. 出局
prep. 向；离去
vi. 出来；暴露
vt. 使熄灭；驱逐"
outcome,n. 结果，结局；成果
outstanding,"adj. 杰出的；显著的；未解决的；未偿付的
n. 未偿贷款"
oven,n. 炉，灶；烤炉，烤箱
over,"adv. 结束；越过；从头到尾
prep. 越过；在…之上；遍于…之上
adj. 结束的；上面的
vt. 越过"
overcoat,n. 大衣，外套
overcome,"vt. 克服；胜过
vi. 克服；得胜"
overhead,"adv. 在头顶上；在空中；在高处
adj. 高架的；在头上的；在头顶上的
n. 天花板； 经常费用；间接费用；吊脚架空层"
overlook,"vt. 忽略；俯瞰；远眺；检查；高耸于…之上
n. 忽视；眺望"
owl,n. 猫头鹰；枭；惯于晚上活动的人
pace,"n. 一步；步速；步伐；速度
vi. 踱步；缓慢而行
vt. 踱步于；用步测"
pad,"n. 衬垫；护具；便笺簿；填补
vi. 步行；放轻脚步走
vt. 填补；走"
pail,n. 桶，提桶
painful,adj. 痛苦的；疼痛的；令人不快的
pair,"n. 一对，一双，一副
vt. 把…组成一对"
palace,n. 宫殿；宅邸；豪华住宅
pale,"n. 前哨；栅栏；范围
adj. 苍白的；无力的；暗淡的
vt. 使失色；使变苍白；用栅栏围
vi. 失色；变苍白；变得暗淡"
palm,"n. 手掌；棕榈树；掌状物
vt. 将…藏于掌中"
pant,"n. 气喘；喘息；喷气声
vt. 气喘
vi. 喘息；渴望；气喘吁吁地说出某事"
pants,n. 裤子
parade,"n. 游行；阅兵；炫耀；行进；阅兵场
vt. 游行；炫耀；列队行进
vi. 游行；炫耀；列队行进"
paragraph,"n. 段落；短评；段落符号
vt. 将…分段"
parallel,"n. 平行线；对比
adj. 平行的；类似的，相同的
vt. 使…与…平行"
parcel,"n. 包裹，小包
vt. 打包；捆扎"
parliament,n. 议会，国会
passion,n. 激情；热情；酷爱；盛怒
passport,n. 护照，通行证；手段
pat,"n. 轻拍；小块；轻拍声
adj. 恰好的；熟练的；合适的
vt. 轻拍
adv. 恰好；熟记地
vi. 轻拍"
patch,"n. 眼罩；斑点；碎片；小块土地
vi. 打补丁
vt. 修补；解决；掩饰"
patent,"n. 专利权；执照；专利品
adj. 专利的；新奇的；显然的
vt. 授予专利；取得…的专利权"
patience,n. 耐性，耐心；忍耐，容忍
pattern,"n. 模式；图案；样品
vt. 模仿；以图案装饰
vi. 形成图案"
paw,"n. 爪子；手
vt. 抓，扒；亲昵地抚摸
vi. 用爪子抓；翻找"
peaceful,adj. 和平的，爱好和平的；平静的
peak,"n. 山峰；最高点；顶点；帽舌
adj. 最高的；最大值的
vt. 使达到最高点；使竖起
vi. 消瘦；到达最高点；变憔悴"
peculiar,"n. 特权；特有财产
adj. 特殊的；独特的；奇怪的；罕见的"
pedestrian,"n. 行人；步行者
adj. 徒步的；缺乏想像力的"
peel,"n. 皮
v. 剥，剥落；削"
peep,"n. 偷看；隐约看见，瞥见
vi. 窥视；慢慢露出，出现；吱吱叫
vt. 使出现"
penetrate,"vi. 渗透；刺入；看透
vt. 渗透；穿透；洞察"
peninsula,n. 半岛
pension,"n. 退休金，抚恤金；津贴；膳宿费
vt. 发给养老金或抚恤金"
pepper,"n. 胡椒；辣椒；胡椒粉
vt. 加胡椒粉于；使布满"
percent,"n. 百分比，百分率；部分；百分数
adj. 百分之…的
adv. 以百分之…地"
perfume,"n. 香水；香味
vt. 洒香水于…；使…带香味
vi. 散发香气"
period,"n. 周期，期间；时期；月经；课时；（语法学）句点，句号
adj. 某一时代的"
permanent,"n. 烫发（等于permanent wave）
adj. 永久的，永恒的；不变的"
person,n. 人；身体；容貌，外表；人称
persuade,"vt. 说服，劝说；使某人相信；劝某人做（不做）某事
adj. 空闲的，有闲的
vi. 说服；被说服"
pest,n. 害虫；有害之物；讨厌的人
phase,"n. 月相
n. （月亮的）盈亏
n. 时期"
phenomenon,n. 现象；奇迹；杰出的人才
philosophy,n. 哲学；哲理；人生观
pierce,"vt. 刺穿；洞察；响彻；深深地打动
vi. 进入；透入"
pigeon,n. 鸽子
pile,"n. 堆；大量；建筑群
vt. 累积；打桩于
vi. 挤；堆积；积累"
pillow,"n. 枕头
vt. 垫；枕于…；使…靠在
vi. 枕着头；靠在枕上"
pilot,"n. 飞行员；领航员
adj. 试点的
v. 驾驶；领航；试用"
pin,"n. 大头针，别针，针；栓；琐碎物
vt. 钉住；压住；将……用针别住"
pine,"n.  松树；凤梨，菠萝
adj. 松木的；似松的
vt. 为…悲哀；哀悼
vi. 渴望，痛苦；憔悴"
pipe,"n. 管；烟斗；笛
vt. 用管道输送；尖声唱；用管乐器演奏
vi. 吹笛；尖叫"
pistol,"n. 手枪；信号枪
vt. 用手枪射击"
pit,"n. 矿井；深坑；陷阱；（物体或人体表面上的）凹陷；（英国剧场的）正厅后排；正厅后排的观众
vt. 使竞争；窖藏；使凹下；去…之核；使留疤痕
vi. 凹陷；起凹点"
pitch,"n. 沥青；音高；程度；树脂；倾斜；投掷；球场
vt. 投；掷；定位于；用沥青涂；扎营；向前倾跌
vi. 倾斜；投掷；搭帐篷；坠落"
plain,"n. 平原；无格式；朴实无华的东西
adj. 平的；简单的；朴素的；清晰的
adv. 清楚地；平易地"
plan,"n. 计划；平面图
vt. 计划；设计；打算
vi. 计划；打算"
plane,"n. 飞机；平面；程度，水平
adj. 平的；平面的
vt. 刨平；用刨子刨；掠过水面
vi. 刨；乘飞机旅行；翱翔"
plantation,"n. 栽植；殖民；大农场
adj. 适用于种植园或热带、亚热带国家的"
plate,"n. 碟；金属板；金属牌；感光底片
vt. 电镀；给…装甲"
plentiful,adj. 丰富的；许多的；丰饶的；众多的
